// Aura
// Database file
// 
// Structure:
// SkillId  Race  Rank  AP  CP  Range  Stack  MaxStack  LoadTime  NewLoadTime  CoolDown  StaminaCost  StaminaPrepare  StaminaLoading  StaminaUse  ManaCost  ManaPrepare  ManaLoading  ManaUse  Life  Mana  Stamina  Str  Int  Dex  Will  Luck  Variables...
//---------------------------------------------------------------------------

// Tailoring
10001,0,14,7,0,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10001,0,15,10,0,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0

// Read in Detail
10002,0,0,0,0,0,1,1,5000,0,0,10,0,0,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Rest
10004,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0
10004,0,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,120,150,0.1,0,0,0,0,0,0
10004,0,2,5,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,200,200,0.2,0,0,0,0,0,0
10004,0,3,10,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,250,250,0.2,0,0,0,0,0,0
10004,0,4,15,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,275,275,0.2,0,0,0,0,0,0
10004,0,5,15,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,300,300,0.2,0,0,0,0,0,0
10004,0,6,15,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,325,325,0.2,0,0,0,0,0,0
10004,0,7,15,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,350,350,0.2,0,0,0,0,0,0
10004,0,8,15,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,375,375,0.2,0,0,0,0,0,0
10004,0,9,15,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,400,400,0.2,0,0,0,0,0,0
10004,0,10,15,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,400,0.25,0,0,0,0,0,0
10004,0,11,15,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,400,0.33,0,0,0,0,0,0
10004,0,12,15,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,400,0.5,0,0,0,0,0,0
10004,0,13,17,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,400,1,0,0,0,0,0,0
10004,0,14,17,22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,400,1.5,0,0,0,0,0,0
10004,0,15,20,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,400,2,0,0,0,0,0,0

// Town Cry
10007,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,0,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,0,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,0,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,0,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,0,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Campfire
10008,0,0,0,0,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10008,0,1,0,0,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,150,5,6,0,0,0,0,0,0
10008,0,2,1,0,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,160,5,6,0,0,0,0,0,0
10008,0,3,1,0,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,170,5,6,0,0,0,0,0,0
10008,0,4,1,0,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,180,5,7,0,0,0,0,0,0
10008,0,5,1,0,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,190,4,7,10,0,0,0,0,0
10008,0,6,1,0,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200,4,7,11,0,0,0,0,0
10008,0,7,4,0,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,250,4,8,12,0,0,0,0,0
10008,0,8,2,0,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,260,4,8,13,0,0,0,0,0
10008,0,9,2,0,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,270,3,8,14,0,0,0,0,0
10008,0,10,2,0,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,280,3,8,15,0,0,0,0,0
10008,0,11,3,0,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,330,3,8,16,0,0,0,0,0
10008,0,12,4,0,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,340,2,8,17,0,0,0,0,0
10008,0,13,5,0,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,350,2,8,18,0,0,0,0,0
10008,0,14,6,0,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,360,1,8,19,0,0,0,0,0
10008,0,15,10,0,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,400,1,8,20,0,0,0,0,0

// First Aid
10009,0,0,0,0,200,1,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10009,0,1,1,1,200,1,1,2000,0,0,2,-1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,10,12,0,0,0,0,0,0,0
10009,0,2,2,3,200,1,1,2000,0,0,2,-1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,10,14,0,0,0,0,0,0,0
10009,0,3,3,5,200,1,1,2000,0,0,2,-1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,10,16,0,0,0,0,0,0,0
10009,0,4,4,7,200,1,1,2000,0,0,2,-1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,10,18,0,0,0,0,0,0,0
10009,0,5,5,9,200,1,1,2000,0,0,2,-1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,10,20,0,0,0,0,0,0,0
10009,0,6,7,11,200,1,1,2000,0,0,2,-1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,15,20,0,0,0,0,0,0,0
10009,0,7,10,13,200,1,1,2000,0,0,2,-1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,15,22,0,0,0,0,0,0,0
10009,0,8,11,15,200,1,1,2000,0,0,2,-1,0,0,0,0,0,0,5,0,0,0,0,3,0,0,15,24,0,0,0,0,0,0,0
10009,0,9,12,17,200,1,1,2000,0,0,2,-1,0,0,0,0,0,0,5,0,0,0,0,3,0,0,15,26,0,0,0,0,0,0,0
10009,0,10,13,19,200,1,1,2000,0,0,2,-1,0,0,0,0,0,0,5,0,0,0,0,3,0,0,15,28,0,0,0,0,0,0,0
10009,0,11,16,21,200,1,1,2000,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,0,0,0,0,0,0,0
10009,0,12,17,23,200,1,1,2000,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,0,0,0,0,0,0,0
10009,0,13,18,25,200,1,1,2000,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,0,0,0,0,0,0,0
10009,0,14,20,27,200,1,1,2000,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,0,0,0,0,0,0,0
10009,0,15,25,29,200,1,1,2000,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,0,0,0,0,0,0,0

// Gathering
10010,0,0,0,0,0,1,1,4000,0,0,3,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Weaving
10011,0,0,0,0,0,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10011,0,1,1,0,0,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10011,0,2,1,0,0,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10011,0,3,1,0,0,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10011,0,4,1,0,0,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10011,0,5,1,0,0,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10011,0,6,1,0,0,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10011,0,7,5,0,0,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10011,0,8,2,0,0,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10011,0,9,2,0,0,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10011,0,10,2,0,0,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10011,0,11,5,0,0,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10011,0,12,3,0,0,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
10011,0,13,3,0,0,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
10011,0,14,3,0,0,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
10011,0,15,10,0,0,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0

// Milling
10012,0,0,0,0,0,1,1,5000,0,0,2,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Handicraft
10013,0,0,0,0,0,1,1,5000,0,0,3,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013,0,1,1,0,0,1,1,5000,0,0,3,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10013,0,2,1,0,0,1,1,5000,0,0,3,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10013,0,3,1,0,0,1,1,5000,0,0,3,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10013,0,4,1,0,0,1,1,5000,0,0,3,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10013,0,5,1,0,0,1,1,5000,0,0,3,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10013,0,6,1,0,0,1,1,5000,0,0,3,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10013,0,7,5,0,0,1,1,5000,0,0,3,0,0,-1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10013,0,8,2,0,0,1,1,5000,0,0,3,0,0,-1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10013,0,9,2,0,0,1,1,5000,0,0,3,0,0,-1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10013,0,10,2,0,0,1,1,5000,0,0,3,0,0,-1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10013,0,11,5,0,0,1,1,5000,0,0,3,0,0,-1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10013,0,12,3,0,0,1,1,5000,0,0,3,0,0,-1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10013,0,13,3,0,0,1,1,5000,0,0,3,0,0,-1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10013,0,14,3,0,0,1,1,5000,0,0,3,0,0,-1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10013,0,15,10,0,0,1,1,5000,0,0,3,0,0,-1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0

// 방직 (사용안함)
10014,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10014,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10014,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10014,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10014,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10014,0,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10014,0,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10014,0,7,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10014,0,8,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10014,0,9,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10014,0,10,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10014,0,11,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10014,0,12,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
10014,0,13,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
10014,0,14,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
10014,0,15,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0

// Refining
10015,0,0,0,0,0,1,1,0,0,0,5,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015,0,1,1,0,0,1,1,0,0,0,5,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10015,0,2,2,0,0,1,1,0,0,0,5,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10015,0,3,2,0,0,1,1,0,0,0,5,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10015,0,4,2,0,0,1,1,0,0,0,5,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10015,0,5,2,0,0,1,1,0,0,0,5,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10015,0,6,2,0,0,1,1,0,0,0,5,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10015,0,7,5,0,0,1,1,0,0,0,10,0,0,-2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10015,0,8,3,0,0,1,1,0,0,0,10,0,0,-2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10015,0,9,3,0,0,1,1,0,0,0,10,0,0,-2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10015,0,10,3,0,0,1,1,0,0,0,10,0,0,-2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10015,0,11,5,0,0,1,1,0,0,0,10,0,0,-2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10015,0,12,3,0,0,1,1,0,0,0,10,0,0,-2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10015,0,13,3,0,0,1,1,0,0,0,10,0,0,-2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10015,0,14,7,0,0,1,1,0,0,0,10,0,0,-2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10015,0,15,10,0,0,1,1,0,0,0,5,0,0,-1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0

// Blacksmithing
10016,0,0,0,0,0,1,1,5000,0,0,5,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10016,0,1,2,0,0,1,1,5000,0,0,5,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
10016,0,2,2,0,0,1,1,5000,0,0,5,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
10016,0,3,4,0,0,1,1,5000,0,0,5,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
10016,0,4,2,0,0,1,1,5000,0,0,5,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
10016,0,5,2,0,0,1,1,5000,0,0,5,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0
10016,0,6,6,0,0,1,1,5000,0,0,5,0,0,-1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0
10016,0,7,3,0,0,1,1,5000,0,0,10,0,0,-2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0
10016,0,8,3,0,0,1,1,5000,0,0,10,0,0,-2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0
10016,0,9,3,0,0,1,1,5000,0,0,10,0,0,-2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0
10016,0,10,6,0,0,1,1,5000,0,0,10,0,0,-2,0,0,0,0,0,0,2,0,2,2,0,0,1,1,1,1,0,0,0,0,0
10016,0,11,4,0,0,1,1,5000,0,0,10,0,0,-2,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,1,0,0,0,0,0
10016,0,12,4,0,0,1,1,5000,0,0,10,0,0,-2,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,1,0,0,0,0,0
10016,0,13,5,0,0,1,1,5000,0,0,10,0,0,-2,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,1,0,0,0,0,0
10016,0,14,6,0,0,1,1,5000,0,0,10,0,0,-2,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,1,0,0,0,0,0
10016,0,15,10,0,0,1,1,5000,0,0,10,0,0,-1,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,1,0,0,0,0,0

// Cooking
10020,0,0,0,0,0,1,1,0,0,0,6,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,40,-10,0,0,0,0,0,0,0
10020,0,1,3,0,0,1,1,0,0,0,6,0,0,-2,0,0,0,0,0,0,0,0,1,0,0,0,43,-9,0,0,0,0,0,0,0
10020,0,2,2,0,0,1,1,0,0,0,6,0,0,-2,0,0,0,0,0,0,0,0,1,0,0,0,46,-8,0,0,0,0,0,0,0
10020,0,3,5,0,0,1,1,0,0,0,6,0,0,-2,0,0,0,0,0,0,0,0,0,1,0,0,52,-7,0,0,0,0,0,0,0
10020,0,4,2,0,0,1,1,0,0,0,6,0,0,-2,0,0,0,0,0,0,0,0,0,1,0,0,55,-6,0,0,0,0,0,0,0
10020,0,5,5,0,0,1,1,0,0,0,6,0,0,-2,0,0,0,0,0,0,0,0,1,1,0,0,60,-5,0,0,0,0,0,0,0
10020,0,6,3,0,0,1,1,0,0,0,6,0,0,-2,0,0,0,0,0,0,0,0,0,1,0,0,63,-4,0,0,0,0,0,0,0
10020,0,7,5,0,0,1,1,0,0,0,6,0,0,-2,0,0,0,0,0,0,0,0,1,1,0,0,66,-3,0,0,0,0,0,0,0
10020,0,8,10,0,0,1,1,0,0,0,6,0,0,-2,0,0,0,0,0,0,0,0,1,1,0,0,70,-2,0,0,0,0,0,0,0
10020,0,9,15,0,0,1,1,0,0,0,6,0,0,-2,0,0,0,0,0,0,0,0,1,1,0,0,73,-1,0,0,0,0,0,0,0
10020,0,10,20,0,0,1,1,0,0,0,6,0,0,-2,0,0,0,0,0,0,0,0,2,2,0,0,76,0,0,0,0,0,0,0,0
10020,0,11,25,0,0,1,1,0,0,0,6,0,0,-2,0,0,0,0,0,0,0,0,2,2,0,0,80,0,0,0,0,0,0,0,0
10020,0,12,30,0,0,1,1,0,0,0,6,0,0,-2,0,0,0,0,0,0,0,0,2,2,0,0,85,0,0,0,0,0,0,0,0
10020,0,13,35,0,0,1,1,0,0,0,6,0,0,-2,0,0,0,0,0,0,0,0,2,2,0,0,90,0,0,0,0,0,0,0,0
10020,0,14,40,0,0,1,1,0,0,0,6,0,0,-2,0,0,0,0,0,0,0,0,2,2,0,0,95,0,0,0,0,0,0,0,0
10020,0,15,45,0,0,1,1,0,0,0,6,0,0,-2,0,0,0,0,0,0,0,0,2,2,0,0,100,0,0,0,0,0,0,0,0

// Herbalism
10021,0,0,0,0,0,1,1,2000,0,0,4,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10021,0,1,5,0,0,1,1,2000,0,0,4,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10021,0,2,5,0,0,1,1,1900,0,0,4,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
