// Aura
// Database file
// 
// Structure:
// Id   Region X Y   ToRegion ToX ToY
//---------------------------------------------------------------------------

45036219612005111, 52,36283,46351,      62,1237,1902
45036219612005186, 52,32194,48624,      60,5744,4518
45036219612005187, 52,29494,48941,      60,4966,5954
45036219612005189, 52,31861,51295,      60,6327,5953
45036219613577386, 52,36497,70842,      212,2508,1262
45036219613380617, 52,25982,70155,      214,50776,32709
45036219613380956, 52,22231,70403,      54,3516,5317
45036219612266498, 52,16983,50451,      402,90025,23411
45036219612069998, 52,40797,29115,      61,6696,7282
45036219612790876, 52,73196,36591,      64,5604,4291
49539819239702723, 52,61831,7523,       53,65425,107675
45036125123051577, 30,10705,83742,      49,3516,5317
45036125122920464, 30,31372,100353,     14,58539,2418
45036125123248153, 30,39171,16618,      31,13083,23128
49539724750422247, 30,8230,72405,       53,139366,121883
45036004863705089, 2,2249,1031,         1,11475,39606
45040295536033817, 1001,1904,25929,     1001,3142,4788
45040295536033824, 1001,1885,50141,     1001,3142,4788
45040295536033831, 1001,1653,74374,     1001,3142,4788
45040317010804740, 1006,2799,1604,      1005,5198,5525
45036052108345350, 13,3177,1982,        1,9756,59227
45036052108345351, 13,3196,4585,        27,3209,2084
45036915397492848, 214,40728,67280,     215,56458,33889
45036915397492860, 214,63835,64977,     302,99153,84081
45036915397820573, 214,50861,32161,     52,25879,69414
45036425770434625, 100,43248,53935,     96,18360,4974
45036198137233601, 47,9593,19201,       48,12514,7711
45036198137233609, 47,10007,5680,       1,1748,59187
45036524554747907, 123,5599,3776,       64,5601,9813
45036331281154057, 78,3900,2450,        84,13167,15202
45036150892593154, 36,2325,2058,        1,16061,38154
45036258266710018, 61,6726,7630,        52,40810,29478
45037722850558013, 402,91042,22827,     52,17898,47279
45037722850754562, 402,16104,17483,     401,139396,58779
45036223907430423, 53,75599,118213,     74,3215,2114
45036223907102723, 53,65425,107675,     52,60692,7282
45036223907299531, 53,103137,78391,     202,54574,57302
45036223907168261, 53,139366,121883,    30,9462,72387
45036451540238350, 106,9047,9454,       107,1688,1820
45036451540238351, 106,834,3662,        107,8020,7976
45036451540303875, 106,1189,1167,       106,1191,844
45037761505263621, 411,8884,11656,      410,23430,4663
45037761505263626, 411,11544,8048,      401,116939,118567
45037761505263627, 411,8883,6414,       401,112409,118820
45050599166771232, 3400,315098,135717,  3200,405020,276371
45036533145010804, 125,27753,72762,     1,15388,38706
45036533144682554, 125,19971,69993,     125,17186,69763
45036533144682555, 125,17641,69874,     125,20453,70023
45040321305837569, 1007,3599,2404,      1005,5190,4048
45036911101935617, 213,8800,7100,       212,2315,3234
45036026338541569, 7,1416,542,          1,15814,33691
45036099352985602, 24,3200,1998,        14,16801,59368
45036245381808129, 58,5472,6861,        52,43551,36956
45036245381808130, 58,5821,6597,        59,6097,6681
45036168072462338, 40,1416,542,         1,15814,33691
45040020658126995, 937,64951,63862,     300,127056,188469
45036146598150191, 35,9677,60133,       44,3239,2032
45048885472002243, 3001,163875,168174,  101,68679,96214
45048885482946569, 3001,141351,235928,  3001,133566,237424
45048885482946574, 3001,134000,237400,  3001,141911,235907
45048885483405325, 3001,163674,350317,  3201,85563,58587
45036417180565506, 98,2000,2000,        24,3200,2833
45037714261016724, 400,64951,63862,     300,127056,188469
45037714260951129, 400,58137,31388,     401,71375,137967
45036129417756692, 31,13103,24027,      30,39167,17906
45036129417756782, 31,13179,15447,      32,3210,2441
45036129417756810, 31,12837,2891,       96,18358,35028
45036515964813322, 121,3202,1795,       11,3193,4319
45036202432200957, 48,12802,6898,       47,9558,18288
45036206727102467, 49,3454,4430,        30,10707,82575
45036301216382977, 71,8934,9610,        14,44615,39995
45036301216382979, 71,10330,7921,       18,2180,1843
49539900843753479, 71,10319,11170,      72,10184,7420
45036030633508867, 8,725,2576,          1,13113,36454
45036103647952898, 25,3201,1992,        14,58399,58590
45036120827822092, 29,1605,1615,        28,1202,3404
45036120827822101, 29,1610,4812,        28,1202,3404
45036120827822106, 29,4796,1599,        28,1202,3404
45036120827822107, 29,4816,4814,        28,1202,3404
45036344166121474, 81,2795,2185,        80,3607,4484
45036344166121475, 81,3527,2251,        80,4321,4309
45036344166121476, 81,2087,2274,        80,3052,4295
45037778685132802, 415,4797,6203,       413,8367,11329
45036082173116418, 20,1754,843,         14,36037,37442
45036013453639682, 4,1779,457,          1,5888,37471
45049753055592636, 3203,91936,79464,    3202,89235,55006
45049753055789261, 3203,84879,68390,    3201,62302,120171
45036000568868967, 1,4916,15545,        16,28545,96881
45036000568999945, 1,27690,30381,       11,3886,3297
45036000569262320, 1,13218,36376,       8,845,2440
45036000569262443, 1,13767,44662,       6,664,854
45036000569262524, 1,16075,37997,       3,2351,1880
45036000569262537, 1,15850,33972,       7,1419,685
45036000569262795, 1,5843,37600,        4,1693,687
45036000569262904, 1,11259,37258,       5,2310,1712
45036000569262997, 1,3877,32969,        9,2348,886
45036000569263146, 1,11300,39744,       2,2102,1184
45036000569196606, 1,9748,60215,        13,3197,2518
45036000569196647, 1,1516,59999,        47,9985,6522
45036155187560450, 37,1779,457,         1,5888,37471
45037782980100098, 416,4799,6208,       413,8391,12152
45036421475467266, 99,2504,2800,        98,1981,4260
45037289059319858, 301,122248,91054,    16,4196,62463
45037289058926818, 301,61386,97074,     300,264383,180648
45037289059450916, 301,131645,91030,    301,121372,91142
45036455835336741, 107,8191,8196,       106,1202,3404
45036455835336743, 107,8191,8196,       106,1202,3404
45036455835336745, 107,8191,8196,       106,1202,3404
45036236792004713, 56,18800,16600,      68,5600,4284
45036288331481089, 68,5616,3885,        56,18799,15876
45037774390231043, 414,6352,5001,       411,6512,8059
45037284764090369, 300,126037,188147,   400,64590,63012
45037284766842972, 300,265938,180548,   301,62158,96619
45037284766253263, 300,248521,133571,   302,80983,108826
45074655274401794, 9001,7995,5231,      3200,338404,252538
45037718556180493, 401,70711,140116,    400,57651,32144
45037718556966913, 401,139687,58055,    402,17539,16841
45037718556770460, 401,122464,126647,   413,9814,10399
45037718556770842, 401,116822,118665,   411,11298,8055
45037718556770851, 401,112667,119062,   411,8891,6722
45037718556378126, 401,86001,85150,     421,3005,4504
45037718556378141, 401,87916,82398,     421,5701,6675
45037718556770428, 401,117994,124412,   413,9198,8466
45037718556115105, 401,65509,109496,    428,65509,109496
45037718556115173, 401,69845,113261,    428,69845,113261
45037718556115301, 401,72940,110772,    428,72940,110772
45037718556115366, 401,75455,107670,    428,75455,107670
45037718556115426, 401,71657,103338,    428,71657,103338
45037718556705774, 401,108600,86429,    429,1361,2609
45037718556705793, 401,112250,87350,    430,1346,1595
45037718556705794, 401,109808,94600,    431,759,2078
45037718556705187, 401,105675,84315,    434,2073,891
45037718556705779, 401,107778,84332,    435,2128,1330
45037718556704924, 401,108673,84342,    432,1945,1010
45037718556705780, 401,111306,83830,    433,1317,2511
45037834519838812, 428,65509,109496,    401,65509,109496
45037834519838861, 428,69845,113261,    401,69845,113261
45037834519838956, 428,72940,110772,    401,72940,110772
45037834519839010, 428,75455,107670,    401,75455,107670
45037834519839044, 428,71657,103338,    401,71657,103338
45036215317037057, 51,10411,11322,      35,12770,38400
45036215317037058, 51,10412,9421,       32,3210,2484
45036172367429633, 41,725,2576,         1,13113,36454
45036022043574273, 6,516,826,           1,13575,44611
45036314101284881, 74,3191,1710,        53,75606,117454
45036863857361320, 202,32631,36943,     203,26129,25170
45036863857426873, 202,55910,35680,     96,2907,24056
49540463484666199, 202,54835,57658,     53,103137,78391
45036412885532686, 97,3432,7384,        98,1981,4260
45036412885532687, 97,6956,7378,        98,1981,4260
45036412885532688, 97,6969,3837,        98,1981,4260
45036412885532689, 97,3429,3835,        98,1981,4260
45040308420935876, 1004,22300,20400,    1,12785,38383
45040308420935963, 1004,17948,14155,    1004,18517,12543
45040308420935964, 1004,18310,13104,    1004,17654,14772
45040308420936241, 1004,22614,20382,    1,12785,38383
45037804455002143, 421,3005,4504,       401,86001,85150
45037804455002144, 421,5701,6675,       401,87916,82398
45037804455002138, 421,6399,6164,       422,521,794
45037808749969411, 422,521,794,         421,6209,6164
45037838814740486, 429,1361,2609,       401,108600,86429
45037843109773314, 430,1346,1595,       401,112250,87350
45037847404675074, 431,759,2078,        401,109808,94600
45037860289576965, 434,2073,891,        401,105675,84315
45037864584544261, 435,2128,1330,       401,107778,84332
45037851699642374, 432,1945,1010,       401,108673,84342
45037855994609667, 433,1317,2511,       401,111306,83830
45036095058083956, 23,18698,44190,      14,63366,38735
45036095058083956, 23,27717,44294,      136,1546,1421
45036095058083956, 23,35005,41513,      4012,15131,16920
45036095058083956, 136,1546,1421,       23,27717,44294
45053197618118961, 4005,35811,36095,    4009,6241,4973
45053197618380828, 4005,23708,48668,    4014,30047,43091
45053236273086478, 4014,30047,43091,    4005,23708,48668
45053236273217776, 4014,65344,75769,    4015,48735,40749
45053240567660623, 4015,48735,40749,    4014,65344,75769
45053214797660163, 4009,6241,4973,      4005,35811,36095
